timestamp,arbitration_id,extended,remote,error,dlc,data
1683316619.9978626,0x82,0,0,0,8,gwAUNK4AQP8=
1683316619.9978626,0x85,0,0,0,8,fQCAAIQQ//4=
1683316620.0003822,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0003822,0x167,0,0,0,8,coA9AAAaCgA=
1683316620.001894,0x204,0,0,0,8,wAB9Ae8AAAA=
1683316620.001894,0x91,0,0,0,8,fuN/K7Y48AA=
1683316620.001894,0x92,0,0,0,8,b7Fvj3Na8zg=
1683316620.001894,0x78,0,0,0,8,AeCAAAAAAAA=
1683316620.0054698,0x242,0,0,0,8,//8gxO0AAAE=
1683316620.0054698,0x85,0,0,0,8,fQCAAIMg//4=
1683316620.0054698,0x23a,0,0,0,8,cbjcrlbDoAA=
1683316620.0054698,0x76,0,0,0,8,PoBAAAAAAAA=
1683316620.0054698,0x77,0,0,0,8,AAAIAH/35f8=
1683316620.0054698,0x7d,0,0,0,8,AAD9IAAf2AI=
1683316620.0054698,0x47,0,0,0,8,IAAAAAAAAAA=
1683316620.0054698,0x213,0,0,0,8,//8AAIAR/0E=
1683316620.0099618,0x214,0,0,0,8,gAD//4AAfSA=
1683316620.0099618,0x216,0,0,0,8,AAAAAKoAAAA=
1683316620.0099618,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0099618,0x165,0,0,0,8,EEAAAAAAAAA=
1683316620.0099618,0x91,0,0,0,8,fv5/OYg98AA=
1683316620.0099618,0x92,0,0,0,8,b69vjnOHxD0=
1683316620.015541,0x167,0,0,0,8,coA9AAAaCgA=
1683316620.015541,0x178,0,0,0,8,AAAB/w5WylY=
1683316620.018056,0x200,0,0,0,8,AACAQ4BDAAA=
1683316620.018056,0x202,0,0,0,8,AO14AGAAAAA=
1683316620.018056,0x204,0,0,0,8,wAB9Ae8AAAA=
1683316620.018056,0x415,0,0,0,8,AADU9w/+D/4=
1683316620.018056,0x4b0,0,0,0,8,gQCAACAAAP0=
1683316620.018056,0x230,0,0,0,8,8BwAAEsAAAA=
1683316620.018056,0x42c,0,0,0,8,jAAAAJxgAAA=
1683316620.018056,0x82,0,0,0,8,gwAUNLAAQP8=
1683316620.018056,0x85,0,0,0,8,fQCAAIIw//4=
1683316620.0257254,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0267518,0x167,0,0,0,8,coA8AAAaCgA=
1683316620.0277627,0x204,0,0,0,8,wAB9Ae8AAAA=
1683316620.0277627,0x42f,0,0,0,8,fQwAPoYsAAA=
1683316620.0277627,0x78,0,0,0,8,BeGAAAAAAAA=
1683316620.0277627,0x91,0,0,0,8,fvR/NZFC8AA=
1683316620.0277627,0x92,0,0,0,8,b6Zvj3N41kI=
1683316620.0277627,0x85,0,0,0,8,fQCAAIFA//4=
1683316620.0277627,0x23a,0,0,0,8,cbjcrlbDoAA=
1683316620.0277627,0x76,0,0,0,8,PoBAAAAAAAA=
1683316620.0277627,0x77,0,0,0,8,AAAIAH/37f4=
1683316620.0277627,0x7d,0,0,0,8,AAD8MAAgZ/4=
1683316620.0277627,0x47,0,0,0,8,IAAAAAAAAAA=
1683316620.0277627,0x213,0,0,0,8,//8AAIAR/0E=
1683316620.0277627,0x214,0,0,0,8,gAD//4AAfDA=
1683316620.033793,0x216,0,0,0,8,AAAAAKoAAAA=
1683316620.033793,0x165,0,0,0,8,EEAAAAAAAAA=
1683316620.033793,0x167,0,0,0,8,coA8AAAaCgA=
1683316620.035368,0x91,0,0,0,8,fud/LaFH8AA=
1683316620.035368,0x92,0,0,0,8,b65vkXNwz0c=
1683316620.035368,0x200,0,0,0,8,AACAQoBCAAA=
1683316620.0369258,0x202,0,0,0,8,APsIAGAAAAA=
1683316620.0369258,0x204,0,0,0,8,wAB9AfAAAAA=
1683316620.038961,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0400007,0x230,0,0,0,8,8BwAAEsAAAA=
1683316620.0400007,0x415,0,0,0,8,AADY9g/+D/4=
1683316620.0400007,0x4b0,0,0,0,8,gQCAADAAAPw=
1683316620.0400007,0x82,0,0,0,8,gwAUNLEAQP8=
1683316620.0420353,0x83,0,0,0,8,AOCAAAAAAAA=
1683316620.0420353,0x85,0,0,0,8,fQCAAIBQ//4=
1683316620.0420353,0x2a1,0,0,0,8,/////wAAAAA=
1683316620.0420353,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0420353,0x167,0,0,0,8,coA8AAAaCgA=
1683316620.0420353,0x204,0,0,0,8,wAB9AfAAAAA=
1683316620.0420353,0x78,0,0,0,8,AOAAAAAAAAA=
1683316620.0420353,0x422,0,0,0,8,AAAAZzhA/gA=
1683316620.0456061,0x91,0,0,0,8,fvF/Q3xM8AA=
1683316620.0456061,0x92,0,0,0,8,b6xvk3Nh2Uw=
1683316620.0456061,0x430,0,0,0,8,NwBkI8B6Nxw=
1683316620.0456061,0x242,0,0,0,8,//8gwu0AAAE=
1683316620.0456061,0x85,0,0,0,8,fQCAAH9g//4=
1683316620.0456061,0x23a,0,0,0,8,cbjcrlbDoAA=
1683316620.0456061,0x76,0,0,0,8,PoBAAAAAAAA=
1683316620.0456061,0x77,0,0,0,8,AAAH/H/37f8=
1683316620.0456061,0x7d,0,0,0,8,AAD7QAAf+AI=
1683316620.0501442,0x213,0,0,0,8,//8AAIAR/0E=
1683316620.0501442,0x47,0,0,0,8,IAAAAAAAAAA=
1683316620.0501442,0x214,0,0,0,8,gAD//4AAe0A=
1683316620.0501442,0x216,0,0,0,8,AAAAAKoAAAA=
1683316620.0501442,0x165,0,0,0,8,EEAAAAAAAAA=
1683316620.0501442,0x167,0,0,0,8,coA6AAAaCgA=
1683316620.0501442,0x91,0,0,0,8,ftx/RYpR8AA=
1683316620.0501442,0x92,0,0,0,8,b6VvknN1yFE=
1683316620.0501442,0x200,0,0,0,8,AACAQoBCAAA=
1683316620.0501442,0x202,0,0,0,8,APkYAGAAAAA=
1683316620.0501442,0x204,0,0,0,8,wAB9Ae8AAAA=
1683316620.0501442,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0501442,0x230,0,0,0,8,8BwAAEsAAAA=
1683316620.0551805,0x415,0,0,0,8,AADc9Q/+D/4=
1683316620.0557246,0x416,0,0,0,8,WwDzCAEAAAA=
1683316620.0557246,0x42f,0,0,0,8,fQwAPoYsAAA=
1683316620.0557246,0x4b0,0,0,0,8,gQCAAEAAAPs=
1683316620.0557246,0x82,0,0,0,8,gwAUNK8AQP8=
1683316620.0557246,0x85,0,0,0,8,fQCAAH5w//4=
1683316620.0582676,0x217,0,0,0,8,AAAAAAAAAAA=
1683316620.0582676,0x167,0,0,0,8,coBBAAAaCgA=
1683316620.0582676,0x204,0,0,0,8,wAB9Ae8AAAA=
1683316620.0582676,0x78,0,0,0,8,AeCAAAAAAAA=
1683316620.0582676,0x91,0,0,0,8,ftJ/N51W8AA=
1683316620.0582676,0x92,0,0,0,8,b7FvkHOBrVY=
1683316620.0582676,0x3b3,0,0,0,8,RIjADBAEgAI=
1683316620.0582676,0x3c3,0,0,0,8,XMwQAAAAAAA=
1683316620.0582676,0x42c,0,0,0,8,jAAAAJxgAAA=
1683316620.0582676,0x85,0,0,0,8,fQCAAH2A//4=
1683316620.0582676,0x23a,0,0,0,8,cbjcrlbDoAA=
1683316620.0582676,0x76,0,0,0,8,PoBAAAAAAAA=
1683316620.0582676,0x77,0,0,0,8,AAAIA3/34f8=
1683316620.0582676,0x7d,0,0,0,8,AAD6UAAgCAE=
1683316620.0582676,0x47,0,0,0,8,IAAAAAAAAAA=
1683316620.0653543,0x213,0,0,0,8,//8AAIAR/0E=
1683316620.0653543,0x214,0,0,0,8,gAD//4AAelA=
