timestamp,arbitration_id,extended,remote,error,dlc,data
1683343820.1168005,0x47,0,0,0,8,IAAAAAAAAAA=
1683343820.1213894,0x91,0,0,0,8,fvp/NVJ78AA=
1683343820.1235049,0x92,0,0,0,8,b6xvknNroXs=
1683343820.1266923,0x78,0,0,0,8,AOIAAAAAAAA=
1683343820.1266923,0x165,0,0,0,8,EMAAAAAAAAA=
1683343820.1266923,0x76,0,0,0,8,PpXAAAAAAAA=
1683343820.1266923,0x77,0,0,0,8,AAAH/3/39f4=
1683343820.1266923,0x7d,0,0,0,8,AAD5YAAgCAA=
1683343820.1266923,0x85,0,0,0,8,fP+AABSgfOo=
1683343820.1364639,0x167,0,0,0,8,AIBDAAAaZwA=
1683343820.1364639,0x213,0,0,0,8,//8AAIAR/0E=
1683343820.1364639,0x214,0,0,0,8,gAD//4AAeWA=
1683343820.1364639,0x216,0,0,0,8,AAAAAKoAAAA=
1683343820.1490145,0x178,0,0,0,8,YAACAA5SylI=
1683343820.1511583,0x217,0,0,0,8,AAAAAAAAAAA=
1683343820.1522293,0x200,0,0,0,8,AACADIAMAAA=
1683343820.1522293,0x202,0,0,0,8,AO14AGAAAAA=
1683343820.15628,0x204,0,0,0,8,wAB9AAAAAAA=
1683343820.15628,0x415,0,0,0,8,AADs8Q/+D/4=
1683343820.1593847,0x4b0,0,0,0,8,fwCAAGAAAPk=
1683343820.1593847,0x230,0,0,0,8,8BwAAFUAAAA=
1683343820.1665447,0x42c,0,0,0,8,jAAAAJxgAAA=
1683343820.168079,0x42f,0,0,0,8,fQwATiYsAAA=
1683343820.168079,0x91,0,0,0,8,fwF/MUmA8AA=
1683343820.168079,0x92,0,0,0,8,b61vknNqnIA=
1683343820.168079,0x167,0,0,0,8,AIBDAAAaZwA=
1683343820.1762807,0x204,0,0,0,8,wAB9AAAAAAA=
1683343820.1784382,0x242,0,0,0,8,ChUe9LcAAAE=
1683343820.1784382,0x217,0,0,0,8,AAAAAAAAAAA=
1683343820.1784382,0x23a,0,0,0,8,cTiczmazoAA=
1683343820.183962,0x596,0,0,0,8,lgD///////8=
1683343820.1865628,0x82,0,0,0,8,gQAURGwAAP8=
1683343820.1886394,0x85,0,0,0,8,fP+AABOwfOo=
1683343820.1886394,0x91,0,0,0,8,fvF/L1eF8AA=
1683343820.1886394,0x92,0,0,0,8,b69vj3Nnm4U=
1683343820.1964617,0x47,0,0,0,8,IAAAAAAAAAA=
1683343820.1990614,0x165,0,0,0,8,EMAAAAAAAAA=
1683343820.1996284,0x167,0,0,0,8,AIBDAAAaZwA=
1683343820.1996284,0x200,0,0,0,8,AACADIAMAAA=
1683343820.1996284,0x202,0,0,0,8,APsIAGAAAAA=
1683343820.1996284,0x78,0,0,0,8,BeOAAAAAAAA=
1683343820.1996284,0x204,0,0,0,8,wAB9AAAAAAA=
1683343820.1996284,0x76,0,0,0,8,PpXAAAAAAAA=
1683343820.206649,0x77,0,0,0,8,AAAIAH/38f4=
1683343820.206649,0x7d,0,0,0,8,AAD4cAAf+AI=
1683343820.2092085,0x85,0,0,0,8,fP+AABLAfOo=
1683343820.2092085,0x213,0,0,0,8,//8AAIAR/0E=
1683343820.2092085,0x214,0,0,0,8,gAD//4AAeHA=
1683343820.2092085,0x216,0,0,0,8,AAAAAKoAAAA=
1683343820.2163696,0x217,0,0,0,8,AAAAAAAAAAA=
1683343820.2163696,0x230,0,0,0,8,8BwAAFUAAAA=
1683343820.2163696,0x415,0,0,0,8,AADw8A/+D/4=
1683343820.2163696,0x416,0,0,0,8,XwDvCAEAAAA=
1683343820.2163696,0x422,0,0,0,8,AAAAXjhA/gA=
1683343820.2163696,0x430,0,0,0,8,NwBkJ8B4tx0=
