timestamp,arbitration_id,extended,remote,error,dlc,data
1683343409.3514946,0x217,0,0,0,8,AAAAAAAAAAA=
1683343409.3576477,0x23a,0,0,0,8,cbjczmazoAA=
1683343409.3576477,0x47,0,0,0,8,IAAAAAAAAAA=
1683343409.361269,0x165,0,0,0,8,EEAAAAAAAAA=
1683343409.361269,0x167,0,0,0,8,AIBDAAAaZwA=
1683343409.361269,0x82,0,0,0,8,jgAURHQAAP8=
1683343409.361269,0x85,0,0,0,8,fQCAABVwfOo=
1683343409.3674314,0x91,0,0,0,8,fvF/LwnT8AA=
1683343409.3715112,0x92,0,0,0,8,b69vkHNlTtM=
1683343409.3715112,0x200,0,0,0,8,AACADIAMAAA=
1683343409.3715112,0x202,0,0,0,8,APBgAGAAAAA=
1683343409.3765998,0x204,0,0,0,8,wAB9AAAAAAA=
1683343409.3765998,0x230,0,0,0,8,8BwAAFUAAAA=
1683343409.3765998,0x242,0,0,0,8,CgAe+b0AAAE=
1683343409.3807096,0x3b3,0,0,0,8,RIjGDBAAgAI=
1683343409.383321,0x40a,0,0,0,8,wQFKWjBHNTU=
1683343409.3863559,0x42c,0,0,0,8,jAAAAJxgAAA=
1683343409.3863559,0x42f,0,0,0,8,fQwATiYsAAA=
1683343409.3863559,0x76,0,0,0,8,PpbAAAAAAAA=
1683343409.3909218,0x77,0,0,0,8,AAAIAH/39f4=
1683343409.3909934,0x7d,0,0,0,8,AADzwAAf2AA=
1683343409.3909934,0x213,0,0,0,8,//8AAIAR/0E=
1683343409.3909934,0x214,0,0,0,8,gAD//4AAc8A=
1683343409.3909934,0x216,0,0,0,8,AAAAAKoAAAA=
1683343409.3909934,0x217,0,0,0,8,AAAAAAAAAAA=
1683343409.3965242,0x415,0,0,0,8,AADE+w/+D/4=
1683343409.3965242,0x4b0,0,0,0,8,oQCAAMAAAPM=
1683343409.399088,0x78,0,0,0,8,AeKAAAAAAAA=
1683343409.399088,0x167,0,0,0,8,AIBDAAAaZwA=
1683343409.4011297,0x85,0,0,0,8,fQCAABSAfOo=
1683343409.4011297,0x204,0,0,0,8,wAB9AAAAAAA=
1683343409.4011297,0x91,0,0,0,8,fvF/MwDY8AA=
1683343409.4011297,0x92,0,0,0,8,b65vkXNtQdg=
1683343409.4011297,0x217,0,0,0,8,AAAAAAAAAAA=
1683343409.4062877,0x23a,0,0,0,8,cbjczmazoAA=
1683343409.4062877,0x47,0,0,0,8,IAAAAAAAAAA=
1683343409.4062877,0x165,0,0,0,8,EEAAAAAAAAA=
1683343409.4062877,0x167,0,0,0,8,AIBDAAAaZwA=
1683343409.4062877,0x82,0,0,0,8,jQAURHQAAP8=
1683343409.4062877,0x85,0,0,0,8,fQCAABOQfOo=
1683343409.4062877,0x91,0,0,0,8,fvF/Nfnd8AA=
1683343409.4062877,0x92,0,0,0,8,b69vknNsO90=
1683343409.4062877,0x200,0,0,0,8,AACADIAMAAA=
1683343409.4062877,0x202,0,0,0,8,AO5wAGAAAAA=
1683343409.4164019,0x204,0,0,0,8,wAB9AAAAAAA=
1683343409.4164019,0x230,0,0,0,8,8BwAAFUAAAA=
1683343409.4164019,0x455,0,0,0,8,AAAAAAAAAAA=
1683343409.4164019,0x83,0,0,0,8,AOCAAAAAAAA=
1683343409.4164019,0x2a1,0,0,0,8,/////wAAAAA=
1683343409.4164019,0x76,0,0,0,8,PpbAAAAAAAA=
1683343409.4164019,0x77,0,0,0,8,AAAIAH/39f0=
1683343409.4164019,0x7d,0,0,0,8,AADy0AAf+AA=
1683343409.4164019,0x213,0,0,0,8,//8AAIAR/0E=
1683343409.4164019,0x214,0,0,0,8,gAD//4AActA=
1683343409.4164019,0x216,0,0,0,8,AAAAAKoAAAA=
1683343409.4164019,0x217,0,0,0,8,AAAAAAAAAAA=
1683343409.4164019,0x415,0,0,0,8,AADI+g/+D/4=
1683343409.4164019,0x78,0,0,0,8,AOIAAAAAAAA=
1683343409.4164019,0x4b0,0,0,0,8,oQCAANAAAPI=
1683343409.4164019,0x167,0,0,0,8,AIBDAAAaZwA=
1683343409.4164019,0x85,0,0,0,8,fQCAABKgfOo=
1683343409.4164019,0x204,0,0,0,8,wAB9AAAAAAA=
1683343409.4164019,0x42f,0,0,0,8,fQwATiYsAAA=
1683343409.4164019,0x91,0,0,0,8,fvF/NfTi8AA=
1683343409.4164019,0x92,0,0,0,8,b7BvknNwMeI=
1683343409.4164019,0x217,0,0,0,8,AAAAAAAAAAA=
1683343409.4164019,0x23a,0,0,0,8,cbjczmazoAA=
1683343409.4262218,0x47,0,0,0,8,IAAAAAAAAAA=
1683343409.4267592,0x165,0,0,0,8,EEAAAAAAAAA=
1683343409.4267592,0x167,0,0,0,8,AIBDAAAaZwA=
1683343409.4267592,0x82,0,0,0,8,jQAURHQAAP8=
1683343409.4267592,0x85,0,0,0,8,fQCAABGwfOo=
1683343409.4267592,0x91,0,0,0,8,fvF/M/Hn8AA=
1683343409.4267592,0x92,0,0,0,8,b7FvknNxKuc=
1683343409.4267592,0x200,0,0,0,8,AACADIAMAAA=
