timestamp,arbitration_id,extended,remote,error,dlc,data
1683343354.8114808,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.8125603,0x23a,0,0,0,8,cjkczmazoAA=
1683343354.8162181,0x91,0,0,0,8,fu5/NZs+8AA=
1683343354.8162181,0x92,0,0,0,8,b6xvlHNt2j4=
1683343354.8162181,0x78,0,0,0,8,AOIAAAAAAAA=
1683343354.8162181,0x82,0,0,0,8,iwAUQHUAAP8=
1683343354.8212895,0x85,0,0,0,8,fQCAABOQfOo=
1683343354.8212895,0x47,0,0,0,8,IAAAAAAAAAA=
1683343354.8212895,0x165,0,0,0,8,EEAAAAAAAAA=
1683343354.8243177,0x167,0,0,0,8,AIBDAAAaZwA=
1683343354.8243177,0x178,0,0,0,8,YAACAA5SylI=
1683343354.8264852,0x200,0,0,0,8,AACADIAMAAA=
1683343354.8264852,0x202,0,0,0,8,AO5wAGAAAAA=
1683343354.828545,0x204,0,0,0,8,wAB9AAAAAAA=
1683343354.828545,0x230,0,0,0,8,8BwAAFUAAAA=
1683343354.828545,0x42f,0,0,0,8,fQwATiYsAAA=
1683343354.828545,0x76,0,0,0,8,PpbAAAAAAAA=
1683343354.828545,0x77,0,0,0,8,AAAH/n/37f4=
1683343354.828545,0x7d,0,0,0,8,AAD6UAAf+AM=
1683343354.83458,0x213,0,0,0,8,//8AAIAR/0E=
1683343354.8361611,0x91,0,0,0,8,fvF/M5VD8AA=
1683343354.8361611,0x214,0,0,0,8,gAD//4AAelA=
1683343354.8361611,0x92,0,0,0,8,b61vknNv1EM=
1683343354.8361611,0x216,0,0,0,8,AAAAAKoAAAA=
1683343354.8361611,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.8361611,0x415,0,0,0,8,AADo8g/+D/4=
1683343354.8361611,0x4b0,0,0,0,8,oQCAAFAAGPc=
1683343354.8361611,0x85,0,0,0,8,fQCAABKgfOo=
1683343354.8361611,0x167,0,0,0,8,AIBDAAAaZwA=
1683343354.8361611,0x204,0,0,0,8,wAB9AAAAAAA=
1683343354.8450782,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.8461907,0x23a,0,0,0,8,cjkczmazoAA=
1683343354.8461907,0x91,0,0,0,8,fvF/M5BI8AA=
1683343354.8461907,0x92,0,0,0,8,b69vknNtz0g=
1683343354.8461907,0x78,0,0,0,8,BeOAAAAAAAA=
1683343354.8461907,0x82,0,0,0,8,iwAUQHUAAP8=
1683343354.8461907,0x85,0,0,0,8,fQCAABGwfOo=
1683343354.8461907,0x47,0,0,0,8,IAAAAAAAAAA=
1683343354.8461907,0x165,0,0,0,8,EEAAAAAAAAA=
1683343354.8461907,0x167,0,0,0,8,AIBDAAAaZwA=
1683343354.8562777,0x200,0,0,0,8,AACADIAMAAA=
1683343354.8562777,0x202,0,0,0,8,APwAAGAAAAA=
1683343354.8562777,0x204,0,0,0,8,wAB9AAAAAAA=
1683343354.8562777,0x230,0,0,0,8,8BwAAFUAAAA=
1683343354.8609025,0x242,0,0,0,8,Cf0e+r4AAAE=
1683343354.8609025,0x76,0,0,0,8,PpbAAAAAAAA=
1683343354.8609025,0x77,0,0,0,8,AAAH/3/38f4=
1683343354.8609025,0x7d,0,0,0,8,AAD5YAAgCAA=
1683343354.8609025,0x213,0,0,0,8,//8AAIAR/0E=
1683343354.8664963,0x4a,0,0,0,8,AgAAAAAAAAA=
1683343354.8664963,0x4b,0,0,0,8,AMDY2NjYwAA=
1683343354.8664963,0x4c,0,0,0,8,IK//AAAAAAA=
1683343354.8664963,0x91,0,0,0,8,fup/OYxN8AA=
1683343354.8664963,0x92,0,0,0,8,b7FvkXNsyk0=
1683343354.8664963,0x214,0,0,0,8,gAD//4AAeWA=
1683343354.8664963,0x216,0,0,0,8,AAAAAKoAAAA=
1683343354.8664963,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.8664963,0x415,0,0,0,8,AADs8Q/+D/4=
1683343354.876342,0x416,0,0,0,8,UgD8AAEAAAA=
1683343354.876342,0x4b0,0,0,0,8,oQCAAGAAAPk=
1683343354.876342,0x85,0,0,0,8,fQCAABDAfOo=
1683343354.876342,0x167,0,0,0,8,AIBDAAAaZwA=
1683343354.876342,0x204,0,0,0,8,wAB9AAAAAAA=
1683343354.876342,0x42f,0,0,0,8,fQwATiYsAAA=
1683343354.876342,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.876342,0x23a,0,0,0,8,cjkczmazoAA=
1683343354.876342,0x91,0,0,0,8,fvR/OX1S8AA=
1683343354.876342,0x92,0,0,0,8,b7Fvj3NmzVI=
1683343354.8861425,0x78,0,0,0,8,AeKAAAAAAAA=
1683343354.8861425,0x82,0,0,0,8,iwAUQHUAAP8=
1683343354.8876746,0x85,0,0,0,8,fQCAAA/QfOo=
1683343354.8876746,0x47,0,0,0,8,IAAAAAAAAAA=
1683343354.8876746,0x165,0,0,0,8,EEAAAAAAAAA=
1683343354.8876746,0x167,0,0,0,8,AIBDAAAaZwA=
1683343354.8876746,0x200,0,0,0,8,AACADIAMAAA=
1683343354.8876746,0x202,0,0,0,8,APoQAGAAAAA=
1683343354.8876746,0x204,0,0,0,8,wAB9AAAAAAA=
1683343354.896116,0x230,0,0,0,8,8BwAAFUAAAA=
1683343354.896116,0x3b3,0,0,0,8,RIjGDBAAgAI=
1683343354.8981645,0x3c3,0,0,0,8,XMwQAAAAAAA=
1683343354.8981645,0x42c,0,0,0,8,jAAAAJxgAAA=
1683343354.8981645,0x76,0,0,0,8,PpbAAAAAAAA=
1683343354.8981645,0x77,0,0,0,8,AAAIAH/39f0=
1683343354.8981645,0x7d,0,0,0,8,AAD4cAAf+AA=
1683343354.8981645,0x213,0,0,0,8,//8AAIAR/0E=
1683343354.8981645,0x214,0,0,0,8,gAD//4AAeHA=
1683343354.8981645,0x91,0,0,0,8,fvd/OXVX8AA=
1683343354.8981645,0x92,0,0,0,8,b65vj3Nrxlc=
1683343354.9062326,0x216,0,0,0,8,AAAAAKoAAAA=
1683343354.9083004,0x217,0,0,0,8,AAAAAAAAAAA=
1683343354.9083004,0x415,0,0,0,8,AADw8A/+D/4=
