timestamp,arbitration_id,extended,remote,error,dlc,data
1683317715.7662318,0x202,0,0,0,8,BPU4AGAAAAA=
1683317715.7668364,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.7673454,0x230,0,0,0,8,8BwAAGAAAAA=
1683317715.7679367,0x42f,0,0,0,8,fQwAKCYJAAA=
1683317715.768663,0x76,0,0,0,8,Pp/AAIAAAAA=
1683317715.769172,0x77,0,0,0,8,AAAH/3/36f4=
1683317715.769172,0x7d,0,0,0,8,AAD4cAAf+AM=
1683317715.7701876,0x213,0,0,0,8,//8AAIAR/0E=
1683317715.7701876,0x214,0,0,0,8,gAD//4AAeHA=
1683317715.7701876,0x216,0,0,0,8,sUyPoaoAAAA=
1683317715.7701876,0x85,0,0,0,8,fPuAACyAfNg=
1683317715.7701876,0x167,0,0,0,8,coAAAAAZ8wA=
1683317715.7701876,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.7701876,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.7701876,0x23a,0,0,0,8,cbjczmaroAA=
1683317715.7701876,0x91,0,0,0,8,fvF/L3Np8AA=
1683317715.7701876,0x92,0,0,0,8,b7NvkXNht2k=
1683317715.7701876,0x415,0,0,0,8,AADo8ggACAA=
1683317715.7701876,0x4b0,0,0,0,8,nQCAAHAAAPg=
1683317715.7701876,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.7701876,0x78,0,0,0,8,AeCAAAAAAAA=
1683317715.7701876,0x47,0,0,0,8,IAAAAAAAAAA=
1683317715.7701876,0x165,0,0,0,8,EMAAAAAAAAA=
1683317715.7701876,0x82,0,0,0,8,gwAUNKwAQP8=
1683317715.7701876,0x85,0,0,0,8,fPuAACuQfNg=
1683317715.7701876,0x91,0,0,0,8,fvp/LWdu8AA=
1683317715.7701876,0x92,0,0,0,8,b69vknNitG4=
1683317715.7701876,0x167,0,0,0,8,coAAAAAZ8wA=
1683317715.7701876,0x200,0,0,0,8,AACAA4ADAAA=
1683317715.7701876,0x202,0,0,0,8,BPNIAGAAAAA=
1683317715.780942,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.780942,0x230,0,0,0,8,8BwAAGAAAAA=
1683317715.780942,0x242,0,0,0,8,//8ga+sAAAE=
1683317715.780942,0x40a,0,0,0,8,wQAxRkE2UDg=
1683317715.780942,0x42c,0,0,0,8,jAAAAJxgAAA=
1683317715.780942,0x76,0,0,0,8,Pp/AAIAAAAA=
1683317715.780942,0x77,0,0,0,8,AAAH/3/3/f4=
1683317715.780942,0x7d,0,0,0,8,AAD3gAAf1/0=
1683317715.780942,0x213,0,0,0,8,//8AAIAR/0E=
1683317715.780942,0x214,0,0,0,8,gAD//4AAd4A=
1683317715.780942,0x216,0,0,0,8,sUyPoaoAAAA=
1683317715.780942,0x85,0,0,0,8,fPuAACqgfNg=
1683317715.780942,0x167,0,0,0,8,coABAAAZ8wA=
1683317715.780942,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.7884622,0x204,0,0,0,8,wAB9AUIAAAA=
1683317715.789004,0x23a,0,0,0,8,cbjczmaroAA=
1683317715.789004,0x91,0,0,0,8,fvd/MWFz8AA=
1683317715.789004,0x92,0,0,0,8,b6VvknNqsXM=
1683317715.789004,0x415,0,0,0,8,AADs8QgACAA=
1683317715.7905207,0x42f,0,0,0,8,fQwAKCYKAAA=
1683317715.7905207,0x4b0,0,0,0,8,nQCAAIAAAPc=
1683317715.7905207,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.7905207,0x455,0,0,0,8,AAAAAAAAAAA=
1683317715.7905207,0x78,0,0,0,8,AeCAAAAAAAA=
1683317715.7905207,0x83,0,0,0,8,AOCAAAAAAAA=
1683317715.7905207,0x47,0,0,0,8,IAAAAAAAAAA=
1683317715.7905207,0x82,0,0,0,8,gwAUNK0AQP8=
1683317715.7905207,0x85,0,0,0,8,fPuAACmwfNg=
1683317715.7905207,0x91,0,0,0,8,fuB/OWt48AA=
1683317715.7905207,0x92,0,0,0,8,b6Zvk3NnrXg=
1683317715.7955666,0x165,0,0,0,8,EMAAAAAAAAA=
1683317715.7955666,0x2a1,0,0,0,8,/////wAAAAA=
1683317715.796572,0x167,0,0,0,8,coADAAAZ8wA=
1683317715.796572,0x178,0,0,0,8,AAAB/g5ryms=
1683317715.796572,0x200,0,0,0,8,AACABYAFAAA=
1683317715.796572,0x202,0,0,0,8,BPFYAGAAAAA=
1683317715.796572,0x204,0,0,0,8,wAB9AUIAAAA=
1683317715.796572,0x230,0,0,0,8,8BwAAGAAAAA=
1683317715.796572,0x76,0,0,0,8,Pp/AAIAAAAA=
1683317715.796572,0x77,0,0,0,8,AAAIAH/37f4=
1683317715.796572,0x7d,0,0,0,8,AAD2kAAgCAM=
1683317715.796572,0x213,0,0,0,8,//8AAIAR/0E=
1683317715.8006482,0x214,0,0,0,8,gAD//4AAdpA=
1683317715.8006482,0x216,0,0,0,8,sUyPoaoAAAA=
1683317715.8006482,0x85,0,0,0,8,fPuAACjAfNg=
1683317715.8006482,0x167,0,0,0,8,coADAAAZ8wA=
1683317715.8006482,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.8006482,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.8006482,0x23a,0,0,0,8,cbjczmaroAA=
1683317715.8042824,0x91,0,0,0,8,fuB/N2h98AA=
1683317715.804793,0x92,0,0,0,8,b61vlHNjpH0=
1683317715.804793,0x415,0,0,0,8,AADw8AgACAA=
1683317715.804793,0x4b0,0,0,0,8,nQCAAJAAAPY=
1683317715.804793,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.804793,0x78,0,0,0,8,BOEAAAAAAAA=
1683317715.804793,0x47,0,0,0,8,IAAAAAAAAAA=
1683317715.804793,0x165,0,0,0,8,EMAAAAAAAAA=
1683317715.804793,0x82,0,0,0,8,gwAUNKwAQP8=
1683317715.804793,0x85,0,0,0,8,fPuAACfQfNg=
1683317715.804793,0x91,0,0,0,8,fvF/M1aC8AA=
1683317715.804793,0x92,0,0,0,8,b7JvkXNjnYI=
1683317715.804793,0x167,0,0,0,8,cn/8AAAZ9AA=
1683317715.8103824,0x200,0,0,0,8,AACAA4ADAAA=
1683317715.8103824,0x202,0,0,0,8,BO9oAGAAAAA=
1683317715.8103824,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.8103824,0x230,0,0,0,8,8BwAAGAAAAA=
1683317715.8123932,0x242,0,0,0,8,//8gbesAAAE=
1683317715.8123932,0x42f,0,0,0,8,fQwAKCYLAAA=
1683317715.8123932,0x76,0,0,0,8,Pp/AAIAAAAA=
1683317715.8123932,0x77,0,0,0,8,AAAIAX/39f4=
1683317715.8123932,0x7d,0,0,0,8,AAD1oAAf5/0=
1683317715.8123932,0x213,0,0,0,8,//8AAIAR/0E=
1683317715.8123932,0x214,0,0,0,8,gAD//4AAdaA=
1683317715.8123932,0x216,0,0,0,8,sUyPoaoAAAA=
1683317715.8123932,0x85,0,0,0,8,fPuAACbgfNg=
1683317715.8123932,0x167,0,0,0,8,cn/7AAAZ9AA=
1683317715.8123932,0x204,0,0,0,8,wAB9AUMAAAA=
1683317715.8123932,0x217,0,0,0,8,AAAAAAAAAAA=
1683317715.8123932,0x91,0,0,0,8,fvR/OUiH8AA=
1683317715.8123932,0x23a,0,0,0,8,cbjczmaroAA=
1683317715.8123932,0x92,0,0,0,8,b6xvkHNmnIc=
1683317715.8123932,0x415,0,0,0,8,AAD07wgACAA=
1683317715.8123932,0x416,0,0,0,8,WQD1AAEAAAA=
